Time(ms),Voltage(V),Current(mA),Power(mW),Mode
52804,4.90,96.30,472.26,5
52816,4.90,96.90,474.81,5
52828,4.91,96.60,474.11,5
52841,4.90,97.30,476.77,5
52853,4.90,96.30,472.26,5
52865,4.90,96.50,473.24,5
52878,4.90,96.50,473.24,5
52890,4.90,96.40,472.75,5
52902,4.90,97.20,476.67,5
52915,4.90,96.30,472.26,5
52927,4.90,98.00,480.20,5
52939,4.90,96.20,471.76,5
52952,4.90,96.00,470.78,5
52964,4.90,97.10,476.18,5
52976,4.90,96.40,472.36,5
52989,4.90,96.40,472.36,5
53002,4.91,96.00,471.17,5
53014,4.90,96.30,472.26,5
53027,4.90,97.00,475.69,5
53039,4.90,97.30,477.16,5
53051,4.90,96.00,470.78,5
53064,4.90,97.20,476.67,5
53076,4.90,97.60,478.63,5
53088,4.90,96.60,473.73,5
53101,4.90,96.20,471.76,5
53113,4.91,96.40,473.13,5
53125,4.91,96.20,472.15,5
53138,4.90,96.10,471.27,5
53150,4.90,96.40,472.75,5
53162,4.90,96.60,473.73,5
53175,4.90,96.90,475.20,5
53187,4.90,96.10,471.27,5
53199,4.90,96.60,473.73,5
53212,4.91,96.80,475.09,5
53224,4.90,96.40,472.75,5
53236,4.90,96.30,471.87,5
53249,4.90,97.20,476.67,5
53261,4.90,96.50,473.24,5
53273,4.90,96.60,473.34,5
53286,4.90,95.90,470.29,5
53298,4.90,97.00,475.30,5
53310,4.90,97.40,477.65,5
53323,4.91,96.00,471.17,5
53335,4.90,97.30,476.77,5
53347,4.90,96.30,472.26,5
53360,4.90,96.60,473.73,5
53372,4.90,96.50,473.24,5
53384,4.90,97.50,478.14,5
53397,4.90,96.70,473.83,5
53409,4.90,96.70,474.22,5
53421,4.90,96.20,471.76,5
53434,4.90,96.10,471.27,5
53446,4.91,96.80,475.09,5
53458,4.91,96.50,473.62,5
53471,4.90,97.00,475.69,5
53483,4.90,96.10,471.27,5
53495,4.90,97.40,477.65,5
53508,4.91,96.20,472.15,5
53520,4.90,96.20,471.76,5
53532,4.90,96.50,473.24,5
53545,4.90,96.40,472.75,5
53557,4.90,97.80,479.61,5
53569,4.91,96.20,472.15,5
53582,4.90,96.80,474.71,5
53594,4.90,96.50,473.24,5
53606,4.90,96.70,474.22,5
53619,4.90,97.20,476.67,5
53631,4.90,96.40,472.75,5
53643,4.90,97.40,477.26,5
53656,4.91,96.50,473.62,5
53668,4.90,96.20,471.76,5
53680,4.90,96.20,471.76,5
53693,4.90,96.20,471.76,5
53705,4.90,96.20,471.76,5
53717,4.90,96.00,470.78,5
53730,4.90,96.40,472.75,5
53742,4.90,96.50,473.24,5
53754,4.90,97.70,479.12,5
53767,4.90,96.90,474.81,5
53779,4.90,97.40,477.65,5
53791,4.90,96.30,472.26,5
53804,4.91,96.50,473.62,5
53816,4.90,96.30,472.26,5
53828,4.90,96.30,472.26,5
53841,4.90,96.40,472.36,5
53853,4.90,96.80,474.71,5
53865,4.90,96.80,474.71,5
53878,4.90,97.50,478.14,5
53890,4.90,96.80,474.71,5
53902,4.91,96.30,472.64,5
53915,4.91,96.10,471.66,5
53927,4.90,96.90,475.20,5
53939,4.90,97.40,477.65,5
53952,4.90,97.20,476.67,5
53964,4.90,96.30,472.26,5
53976,4.90,96.80,474.71,5
53989,4.90,96.50,473.24,5
54001,4.90,96.40,472.75,5
54013,4.90,96.10,471.27,5
54026,4.91,96.30,472.64,5
54038,4.91,96.00,471.17,5
54050,4.91,96.40,473.13,5
54063,4.90,97.40,477.26,5
54075,4.90,96.40,472.75,5
54087,4.90,97.40,477.65,5
54100,4.90,97.20,476.67,5
54112,4.90,96.70,474.22,5
54124,4.90,97.00,475.69,5
54137,4.91,96.30,472.64,5
54149,4.91,96.40,473.13,5
54161,4.90,96.30,472.26,5
54174,4.90,96.40,472.75,5
54186,4.91,96.00,471.17,5
54198,4.90,96.70,474.22,5
54211,4.90,97.30,477.16,5
54223,4.90,96.10,471.27,5
54235,4.90,95.90,470.29,5
54248,4.90,96.40,472.75,5
54260,4.90,97.60,478.63,5
54272,4.91,96.70,474.60,5
54285,4.90,96.10,471.27,5
54297,4.90,97.70,479.12,5
54309,4.90,96.90,475.20,5
54322,4.90,96.30,472.26,5
54334,4.91,96.80,475.09,5
54346,4.90,95.80,469.80,5
54359,4.90,97.90,479.71,5
54371,4.90,96.10,470.89,5
54383,4.91,96.40,473.13,5
54396,4.90,96.70,474.22,5
54408,4.90,97.50,478.14,5
54420,4.90,97.00,475.69,5
54433,4.90,99.40,486.66,5
54445,4.90,96.20,471.76,5
54457,4.90,96.50,473.24,5
54470,4.90,96.20,471.76,5
54482,4.90,96.60,473.73,5
54494,4.90,96.40,472.75,5
54507,4.90,96.50,473.24,5
54519,4.90,96.20,471.76,5
54531,4.90,96.50,473.24,5
54544,4.90,96.20,471.76,5
54556,4.90,96.30,472.26,5
54568,4.90,96.60,473.34,5
54581,4.90,97.00,475.69,5
54593,4.90,96.60,473.73,5
54605,4.90,97.60,478.63,5
54618,4.90,96.30,472.26,5
54630,4.90,96.50,473.24,5
54642,4.90,97.40,477.26,5
54655,4.91,97.00,476.08,5
54667,4.90,97.50,477.75,5
54679,4.90,96.40,472.75,5
54692,4.90,96.20,471.76,5
54704,4.91,97.10,476.57,5
54716,4.90,96.30,472.26,5
54729,4.90,96.70,474.22,5
54741,4.90,96.30,472.26,5
54753,4.90,96.60,473.73,5
54766,4.90,96.80,474.32,5
54778,4.91,96.70,474.60,5
54790,4.90,96.40,472.75,5
54803,4.90,97.30,477.16,5
54815,4.90,96.70,474.22,5
54827,4.90,97.20,476.28,5
54840,4.91,96.10,471.66,5
54852,4.90,96.30,472.26,5
54864,4.91,96.50,473.62,5
54877,4.90,96.40,472.75,5
54889,4.90,97.30,477.16,5
54901,4.91,96.40,473.13,5
54914,4.90,96.60,473.73,5
54926,4.90,96.50,473.24,5
54938,4.91,96.20,472.15,5
54951,4.90,96.60,473.73,5
54963,4.90,96.20,471.76,5
54975,4.90,97.40,477.26,5
54988,4.90,96.30,472.26,5
55000,4.91,96.40,473.13,5
55012,4.90,96.20,471.76,5
55025,4.90,96.10,471.27,5
55037,4.90,96.00,470.78,5
55049,4.90,97.90,480.10,5
55062,4.90,96.20,471.76,5
55074,4.55,198.40,902.32,6
55087,4.91,94.60,464.68,6
55099,4.92,94.40,464.07,7
55111,4.91,94.50,464.18,7
55124,4.92,94.20,463.09,7
55136,4.92,93.40,459.15,7
55148,4.92,94.10,462.60,7
55161,4.92,94.10,462.60,7
55173,4.92,93.30,458.66,7
55185,4.92,94.50,464.56,7
55198,4.92,93.50,459.65,7
55210,4.91,93.30,458.29,7
55222,4.92,93.80,461.12,7
55235,4.91,92.90,456.32,7
55247,4.92,93.80,461.12,7
55259,4.92,93.80,461.12,7
55272,4.92,93.00,457.19,7
55284,4.91,94.40,463.69,7
55296,4.92,93.00,457.19,7
55309,4.91,93.20,457.80,7
55321,4.92,93.20,458.17,7
55333,4.92,93.50,459.65,7
55346,4.92,93.60,460.14,7
55358,4.92,93.60,460.14,7
55370,4.91,93.10,457.31,7
55383,4.92,94.70,465.55,7
55395,4.91,93.90,461.24,7
55407,4.92,93.00,457.56,7
55420,4.92,93.40,459.15,7
55432,4.91,94.40,463.69,7
55444,4.91,94.30,463.20,7
55457,4.92,93.30,458.66,7
55469,4.92,93.10,457.68,7
55481,4.92,93.20,458.17,7
55494,4.92,93.60,460.14,7
55506,4.92,93.00,457.19,7
55518,4.92,93.30,458.66,7
55531,4.91,94.80,465.28,7
55543,4.92,94.10,462.60,7
55555,4.92,93.00,457.19,7
55568,4.92,93.30,458.66,7
55580,4.92,93.20,458.17,7
55592,4.91,94.10,462.22,7
55605,4.92,93.30,458.66,7
55617,4.91,93.40,458.78,7
55629,4.92,93.60,460.14,7
55642,4.91,94.10,462.22,7
55654,4.92,93.10,457.68,7
55666,4.91,94.20,462.71,7
55679,4.92,93.10,457.68,7
55691,4.91,94.10,462.22,7
55703,4.92,93.10,457.68,7
55716,4.92,93.10,457.68,7
55728,4.91,93.20,457.80,7
55740,4.91,93.10,457.31,7
55753,4.92,94.10,462.60,7
55765,4.92,93.10,457.68,7
55777,4.92,93.40,459.15,7
55790,4.92,93.80,461.12,7
55802,4.92,93.60,460.14,7
55814,4.91,93.10,457.31,7
55827,4.91,94.30,463.20,7
55839,4.91,94.80,465.66,7
55851,4.91,93.30,458.29,7
55864,4.91,93.50,459.27,7
55876,4.91,93.20,457.80,7
55888,4.92,92.80,456.20,7
55901,4.91,93.30,458.29,7
55913,4.91,93.50,459.27,7
55925,4.92,93.00,457.19,7
55938,4.92,93.10,457.68,7
55950,4.92,93.00,457.19,7
55962,4.92,93.30,458.66,7
55975,4.92,94.60,465.05,7
55987,4.92,93.10,457.68,7
55999,4.91,95.60,469.59,7
56012,4.91,94.00,461.73,7
56024,4.92,92.80,456.20,7
56036,4.92,93.30,458.66,7
56049,4.92,94.10,462.60,7
56061,4.92,93.40,459.15,7
56073,4.92,92.90,456.70,7
56086,4.92,93.00,457.19,7
56098,4.91,94.00,461.73,7
56110,4.91,94.80,465.66,7
56123,4.92,93.30,458.66,7
56135,4.91,94.10,462.22,7
56147,4.92,94.40,464.07,7
56160,4.92,92.90,456.70,7
56172,4.92,93.20,458.17,7
56184,4.91,94.30,463.20,7
56197,4.91,94.30,463.20,7
56209,4.92,93.20,458.17,7
56221,4.92,93.80,461.12,7
56234,4.91,93.40,458.78,7
56246,4.92,93.60,460.14,7
56258,4.92,93.10,457.68,7
56271,4.92,92.70,455.71,7
56283,4.92,94.80,466.04,7
56295,4.91,93.90,460.86,7
56308,4.91,95.10,467.13,7
56321,4.91,94.30,463.20,7
56333,4.91,93.30,457.92,7
56346,4.92,93.20,458.17,7
56358,4.91,94.20,462.71,7
56370,4.92,93.60,460.14,7
56383,4.92,94.60,465.05,7
56395,4.92,93.10,457.68,7
56407,4.91,95.10,467.13,7
56420,4.92,92.90,456.70,7
56432,4.92,94.50,464.56,7
56444,4.91,93.50,459.27,7
56457,4.91,93.80,460.75,7
56469,4.92,95.10,467.51,7
56481,4.92,93.20,458.17,7
56494,4.92,93.20,458.17,7
56506,4.92,93.30,458.66,7
56518,4.92,94.40,464.07,7
56531,4.91,93.80,460.75,7
56543,4.92,93.20,458.17,7
56555,4.91,93.20,457.80,7
56568,4.92,93.30,459.04,7
56580,4.92,93.10,457.68,7
56592,4.92,93.30,458.66,7
56605,4.92,93.00,457.56,7
56617,4.92,93.00,457.19,7
56629,4.91,95.30,468.11,7
56642,4.92,93.50,459.65,7
56654,4.92,92.90,456.70,7
56666,4.92,93.80,461.12,7
56679,4.92,93.50,459.65,7
56691,4.90,94.80,464.90,7
56703,4.92,93.00,457.19,7
56716,4.91,95.00,466.64,7
56728,4.92,93.30,458.66,7
56740,4.92,93.10,457.68,7
56753,4.92,93.30,458.66,7
56765,4.92,93.60,460.14,7
56777,4.92,93.00,457.19,7
56790,4.92,92.90,456.70,7
56802,4.92,92.80,456.20,7
56814,4.92,93.10,457.68,7
56827,4.91,94.70,465.17,7
56839,4.91,94.00,461.73,7
56851,4.91,94.00,461.73,7
56864,4.92,93.40,459.15,7
